FECHA (YYMMDD),HORA (HHMM),Registros validados,Registros preliminares,Registros no validados
141108,1400,4,,
141108,1500,4,,
141108,1600,4,,
141108,1700,4,,
141108,1800,4,,
141108,1900,7.101,,
141108,2000,13.43,,
141108,2100,11.68,,
141108,2200,10.52,,
141108,2300,8.06,,
141109,0,7.005,,
141109,100,4.09599,,
141109,200,4,,
141109,300,4,,
141109,400,4,,
141109,500,4,,
141109,600,4,,
141109,700,4,,
141109,800,4,,
141109,900,4,,
141109,1000,4,,
141109,1100,4,,
141109,1200,4,,
141109,1300,4,,
141109,1400,4,,
141109,1500,4,,
141109,1600,4.12399,,
141109,1700,4.688,,
141109,1800,4,,
141109,1900,8.75998,,
141109,2000,6.43999,,
141109,2100,5.264,,
141109,2200,4,,
141109,2300,4,,
141110,0,4,,
141110,100,4,,
141110,200,4,,
141110,300,4,,
141110,400,4,,
141110,500,4,,
141110,600,4,,
141110,700,4,,
141110,800,6.431,,
141110,900,5.828,,
141110,1000,4,,
141110,1100,7.015,,
141110,1200,4.446,,
141110,1300,4.67,,
141110,1400,4,,
141110,1500,4,,
141110,1600,7.005,,
141110,1700,5.254,,
141110,1800,9.92,,
141110,1900,8.17,,
141110,2000,21.6,,
141110,2100,21.02,,
141110,2200,7.229,,
141110,2300,5.78899,,
141111,0,5.729,,
141111,100,5.254,,
141111,200,4,,
141111,300,4,,
141111,400,4,,
141111,500,5.75,,
141111,600,5.264,,
141111,700,6.421,,
141111,800,4.67999,,
141111,900,4,,
141111,1000,4.097,,
141111,1100,7.591,,
141111,1200,4.409,,
141111,1300,4.671,,
141111,1400,4,,
141111,1500,4.67,,
141111,1600,4,,
141111,1700,4.086,,
141111,1800,4,,
141111,1900,7.599,,
141111,2000,15.68,,
141111,2100,14.62,,
141111,2200,23.94,,
141111,2300,20.46,,
141112,0,21.01,,
141112,100,18.7,,
141112,200,7.368,,
141112,300,9.34,,
141112,400,14.01,,
141112,500,6.599,,
141112,600,21.61,,
141112,700,4.088,,
141112,800,4.088,,
141112,900,4,,
141112,1000,5.84,,
141112,1100,6.599,,
141112,1200,4.477,,
141112,1300,4,,
141112,1400,4,,
141112,1500,4,,
141112,1600,7.005,,
141112,1700,4.855,,
141112,1800,5.711,,
141112,1900,12.26,,
141112,2000,19.85,,
141112,2100,21.6,,
141112,2200,18.76,,
141112,2300,10.52,,
141113,0,8.75998,,
141113,100,10.19,,
141113,200,9.92998,,
141113,300,12.26,,
141113,400,10.51,,
141113,500,8.75998,,
141113,600,16.56,,
141113,700,5.265,,
141113,800,5.256,,
141113,900,4,,
141113,1000,7.589,,
141113,1100,4.67,,
141113,1200,4,,
141113,1300,4.086,,
141113,1400,4,,
141113,1500,4,,
141113,1600,4,,
141113,1700,4,,
141113,1800,4,,
141113,1900,4,,
141113,2000,5.838,,
141113,2100,5.254,,
141113,2200,4,,
141113,2300,4,,
141114,0,4,,
141114,100,4,,
141114,200,4,,
141114,300,4,,
141114,400,4,,
141114,500,4,,
141114,600,4,,
141114,700,4,,
141114,800,4,,
141114,900,4,,
141114,1000,4,,
141114,1100,4,,
141114,1200,4,,
141114,1300,4,,
141114,1400,5.836,,
141114,1500,5.252,,
141114,1600,4,,
141114,1700,4,,
141114,1800,4,,
141114,1900,5.701,,
141114,2000,12.26,,
141114,2100,16.94,,
141114,2200,5.838,,
141114,2300,5.27299,,
141115,0,4,,
141115,100,4,,
141115,200,4,,
141115,300,4,,
141115,400,4,,
141115,500,4,,
141115,600,4,,
141115,700,4,,
141115,800,4,,
141115,900,4,,
141115,1000,4,,
141115,1100,4,,
141115,1200,4,,
141115,1300,4,,
141115,1400,4,,
141115,1500,4,,
141115,1600,4,,
141115,1700,4,,
141115,1800,4.085,,
141115,1900,9.34,,
141115,2000,10.18,,
141115,2100,14.59,,
141115,2200,8.75,,
141115,2300,7.589,,
141116,0,4,,
141116,100,5.254,,
141116,200,8.76999,,
141116,300,4.671,,
141116,400,5.255,,
141116,500,4,,
141116,600,4,,
141116,700,4.321,,
141116,800,6.422,,
141116,900,5.838,,
141116,1000,4,,
141116,1100,4,,
141116,1200,4,,
141116,1300,4,,
141116,1400,4,,
141116,1500,4.09299,,
141116,1600,4,,
141116,1700,4.67799,,
141116,1800,4.09499,,
141116,1900,11.68,,
141116,2000,11.8,,
141116,2100,11.1,,
141116,2200,9.34,,
141116,2300,5.254,,
141117,0,4.3,,
141117,100,4,,
141117,200,4,,
141117,300,4,,
141117,400,4,,
141117,500,4,,
141117,600,5.51199,,
141117,700,7.59499,,
141117,800,7.006,,
141117,900,4.476,,
141117,1000,8.92,,
141117,1100,,,
141117,1200,,,
141117,1300,7.007,,
141117,1400,4,,
141117,1500,4,,
141117,1600,,,
141117,1700,,,
141117,1800,5.869,,
141117,1900,7.007,,
141117,2000,5.265,,
141117,2100,10.51,,
141117,2200,5.84,,
141117,2300,4,,
141118,0,4.088,,
141118,100,4,,
141118,200,7.007,,
141118,300,5.236,,
141118,400,4,,
141118,500,4,,
141118,600,8.75998,,
141118,700,9.34,,
141118,800,12.85,,
141118,900,13.46,,
141118,1000,5.20699,,
141118,1100,6.423,,
141118,1200,4.088,,
141118,1300,5.256,,
141118,1400,4,,
141118,1500,4,,
141118,1600,4.088,,
141118,1700,6.424,,
141118,1800,4.672,,
141118,1900,6.433,,
141118,2000,24.53,,
141118,2100,30.9,,
141118,2200,36.79,,
141118,2300,64.8197,,
141119,0,60,,
141119,100,21.04,,
141119,200,14.26,,
141119,300,5.24699,,
141119,400,4.653,,
141119,500,11.35,,
141119,600,20.5,,
141119,700,21.03,,
141119,800,13.43,,
141119,900,4,,
141119,1000,4,,
141119,1100,4,,
141119,1200,4,,
141119,1300,4.088,,
141119,1400,4.672,,
141119,1500,5.256,,
141119,1600,4.097,,
141119,1700,4.088,,
141119,1800,7.017,,
141119,1900,5.84,,
141119,2000,23.36,,
141119,2100,20.44,,
141119,2200,25.64,,
141119,2300,23.91,,
141120,0,29.22,,
141120,100,34.47,,
141120,200,18.96,,
141120,300,19.87,,
141120,400,21.03,,
141120,500,11.68,,
141120,600,7.591,,
141120,700,7.601,,
141120,800,8.75998,,
141120,900,4.672,,
141120,1000,7.007,,
141120,1100,4.69099,,
141120,1200,4,,
141120,1300,4,,
141120,1400,4,,
141120,1500,4,,
141120,1600,4,,
141120,1700,4,,
141120,1800,4,,
141120,1900,5.168,,
141120,2000,16.93,,
141120,2100,11.69,,
141120,2200,7.591,,
141120,2300,4,,
141121,0,4,,
141121,100,4.088,,
141121,200,4,,
141121,300,4,,
141121,400,4,,
141121,500,4,,
141121,600,13.41,,
141121,700,6.424,,
141121,800,14.01,,
141121,900,9.92998,,
141121,1000,8.75998,,
141121,1100,4.088,,
141121,1200,4,,
141121,1300,4,,
141121,1400,4,,
141121,1500,4.09499,,
141121,1600,4,,
141121,1700,4,,
141121,1800,4,,
141121,1900,4,,
141121,2000,9.93999,,
141121,2100,10.37,,
141121,2200,8.75998,,
141121,2300,6.424,,
141122,0,7.007,,
141122,100,11.68,,
141122,200,5.869,,
141122,300,5.82,,
141122,400,4.487,,
141122,500,4.088,,
141122,600,8.17,,
141122,700,7.436,,
141122,800,4,,
141122,900,4,,
141122,1000,4,,
141122,1100,4,,
141122,1200,4,,
141122,1300,4,,
141122,1400,4,,
141122,1500,4,,
141122,1600,4,,
141122,1700,4,,
141122,1800,4,,
141122,1900,4,,
141122,2000,21.02,,
141122,2100,29.84,,
141122,2200,41.87,,
141122,2300,43.41,,
141123,0,20.44,,
141123,100,14.98,,
141123,200,4,,
141123,300,4,,
141123,400,4,,
141123,500,4,,
141123,600,4.088,,
141123,700,,,
141123,800,,,
141123,900,7.017,,
141123,1000,4.097,,
141123,1100,16.36,,
141123,1200,8.75998,,
141123,1300,9.34,,
141123,1400,6.422,,
141123,1500,7.59,,
141123,1600,6.41299,,
141123,1700,5.256,,
141123,1800,4.282,,
141123,1900,18.1,,
141123,2000,47.3,,
141123,2100,44.2599,,
141123,2200,27.45,,
141123,2300,15.75,,
141124,0,16.93,,
141124,100,8.17,,
141124,200,10.52,,
141124,300,8.17998,,
141124,400,5.265,,
141124,500,6.424,,
141124,600,8.18999,,
141124,700,7.017,,
141124,800,5.781,,
141124,900,4,,
141124,1000,4,,
141124,1100,4,,
141124,1200,,,
141124,1300,,,51.98
141124,1400,5.84,,
141124,1500,4,,
141124,1600,4,,
141124,1700,4,,
141124,1800,4,,
141124,1900,4,,
141124,2000,7.007,,
141124,2100,15.78,,
141124,2200,29.84,,
141124,2300,26.28,,
141125,0,13.43,,
141125,100,9.92998,,
141125,200,12.89,,
141125,300,11.68,,
141125,400,12.27,,
141125,500,17.48,,
141125,600,19.27,,
141125,700,8.75998,,
141125,800,5.84,,
141125,900,4,,
141125,1000,4,,
141125,1100,4,,
141125,1200,4,,
141125,1300,4,,
141125,1400,4,,
141125,1500,4,,
141125,1600,4,,
141125,1700,4,,
141125,1800,4,,
141125,1900,14.02,,
141125,2000,12.26,,
141125,2100,11.1,,
141125,2200,5.84,,
141125,2300,4,,
141126,0,4,,
141126,100,7.592,,
141126,200,4.672,,
141126,300,4,,
141126,400,4,,
141126,500,4,,
141126,600,4,,
141126,700,4.613,,
141126,800,4.672,,
141126,900,4.088,,
141126,1000,4,,
141126,1100,4.62299,,
141126,1200,4,,
141126,1300,4,,
141126,1400,4,,
141126,1500,4,,
141126,1600,4.52399,,
141126,1700,4,,
141126,1800,7.337,,
141126,1900,7.007,,
141126,2000,9.48999,,
141126,2100,8.78,,
141126,2200,5.256,,
141126,2300,4.672,,
141127,0,7.007,,
141127,100,4.088,,
141127,200,4,,
141127,300,4,,
141127,400,4.672,,
141127,500,4.088,,
141127,600,8.75998,,
141127,700,6.424,,
141127,800,4.088,,
141127,900,8.92,,
141127,1000,7.017,,
141127,1100,6.424,,
141127,1200,4.681,,
141127,1300,4,,
141127,1400,4,,
141127,1500,4,,
141127,1600,7.007,,
141127,1700,5.05099,,
141127,1800,5.84,,
141127,1900,8.18999,,
141127,2000,45.55,,
141127,2100,34.45,,
141127,2200,61.33,,
141127,2300,36.64,,
141128,0,36.79,,
141128,100,26.28,,
141128,200,11.68,,
141128,300,11.11,,
141128,400,5.821,,
141128,500,8.75998,,
141128,600,13.51,,
141128,700,23.95,,
141128,800,16.94,,
141128,900,4.681,,
141128,1000,7.007,,
141128,1100,11.17,,
141128,1200,9.93999,,
141128,1300,8.75998,,
141128,1400,8.17,,
141128,1500,6.433,,
141128,1600,9.93999,,
141128,1700,8.75998,,
141128,1800,12.66,,
141128,1900,9.34,,
141128,2000,23.94,,
141128,2100,21.61,,
141128,2200,12.86,,
141128,2300,7.007,,
141129,0,4.088,,
141129,100,4,,
141129,200,4,,
141129,300,4.088,,
141129,400,4.088,,
141129,500,4,,
141129,600,4,,
141129,700,4,,
141129,800,4,,
141129,900,4,,
141129,1000,4,,
141129,1100,4,,
141129,1200,4,,
141129,1300,4,,
141129,1400,4,,
141129,1500,4,,
141129,1600,4,,
141129,1700,4,,
141129,1800,4,,
141129,1900,5.256,,
141129,2000,14.04,,
141129,2100,15.18,,
141129,2200,18.1,,
141129,2300,35.11,,
141130,0,13.44,,
141130,100,24.53,,
141130,200,19.86,,
141130,300,5.822,,
141130,400,6.42599,,
141130,500,4.673,,
141130,600,4,,
141130,700,4.089,,
141130,800,4,,
141130,900,4,,
141130,1000,4,,
141130,1100,4,,
141130,1200,4,,
141130,1300,4,,
141130,1400,4,,
141130,1500,4,,
141130,1600,4,,
141130,1700,4,,
141130,1800,4,,
141130,1900,4.23399,,
141130,2000,5.84,,
141130,2100,8.17998,,
141130,2200,6.433,,
141130,2300,8.75998,,
141201,0,8,,
141201,100,4,,
141201,200,5,,
141201,300,4,,
141201,400,4,,
141201,500,5,,
141201,600,7,,
141201,700,7,,
141201,800,5,,
141201,900,8,,
141201,1000,6,,
141201,1100,4,,
141201,1200,4,,
141201,1300,4,,
141201,1400,4,,
141201,1500,4,,
141201,1600,4,,
141201,1700,4,,
141201,1800,4,,
141201,1900,10,,
141201,2000,15,,
141201,2100,12,,
141201,2200,18,,
141201,2300,8,,
141202,0,7,,
141202,100,7,,
141202,200,7,,
141202,300,5,,
141202,400,4,,
141202,500,6,,
141202,600,18,,
141202,700,10,,
141202,800,6,,
141202,900,4,,
141202,1000,5,,
141202,1100,5,,
141202,1200,5,,
141202,1300,5,,
141202,1400,4,,
141202,1500,6,,
141202,1600,6,,
141202,1700,8,,
141202,1800,11,,
141202,1900,13,,
141202,2000,9,,
141202,2100,12,,
141202,2200,8,,
141202,2300,7,,
141203,0,6,,
141203,100,4,,
141203,200,4,,
141203,300,4,,
141203,400,4,,
141203,500,4,,
141203,600,8,,
141203,700,7,,
141203,800,10,,
141203,900,11,,
141203,1000,10,,
141203,1100,10,,
141203,1200,8,,
141203,1300,4,,
141203,1400,4,,
141203,1500,4,,
141203,1600,8,,
141203,1700,8,,
141203,1800,6,,
141203,1900,13,,
141203,2000,21,,
141203,2100,9,,
141203,2200,9,,
141203,2300,6,,
141204,0,7,,
141204,100,7,,
141204,200,4,,
141204,300,4,,
141204,400,4,,
141204,500,6,,
141204,600,7,,
141204,700,13,,
141204,800,20,,
141204,900,16,,
141204,1000,8,,
141204,1100,6,,
141204,1200,8,,
141204,1300,6,,
141204,1400,4,,
141204,1500,8,,
141204,1600,8,,
141204,1700,10,,
141204,1800,13,,
141204,1900,10,,
141204,2000,9,,
141204,2100,8,,
141204,2200,5,,
141204,2300,4,,
141205,0,4,,
141205,100,4,,
141205,200,4,,
141205,300,4,,
141205,400,4,,
141205,500,4,,
141205,600,7,,
141205,700,5,,
141205,800,7,,
141205,900,9,,
141205,1000,7,,
141205,1100,5,,
141205,1200,6,,
141205,1300,4,,
141205,1400,4,,
141205,1500,4,,
141205,1600,4,,
141205,1700,4,,
141205,1800,6,,
141205,1900,7,,
141205,2000,6,,
141205,2100,5,,
141205,2200,5,,
141205,2300,7,,
141206,0,9,,
141206,100,5,,
141206,200,4,,
141206,300,4,,
141206,400,11,,
141206,500,6,,
141206,600,9,,
141206,700,8,,
141206,800,7,,
141206,900,6,,
141206,1000,4,,
141206,1100,6,,
141206,1200,6,,
141206,1300,5,,
141206,1400,21,,
141206,1500,7,,
141206,1600,13,,
141206,1700,15,,
141206,1800,20,,
141206,1900,14,,
141206,2000,39,,
141206,2100,79,,
141206,2200,51,,
141206,2300,20,,
141207,0,16,,
141207,100,5,,
141207,200,6,,
141207,300,4,,
141207,400,4,,
141207,500,6,,
141207,600,9,,
141207,700,11,,
141207,800,14,,
141207,900,,,
141207,1000,,,
141207,1100,4,,
141207,1200,4,,
141207,1300,6,,
141207,1400,7,,
141207,1500,6,,
141207,1600,4,,
141207,1700,4,,
141207,1800,4,,
141207,1900,5,,
141207,2000,6,,
141207,2100,5,,
141207,2200,7,,
141207,2300,6,,
141208,0,4,,
141208,100,4,,
141208,200,4,,
141208,300,4,,
141208,400,4,,
141208,500,4,,
141208,600,4,,
141208,700,4,,
141208,800,9,,
141208,900,6,,
141208,1000,4,,
141208,1100,4,,
141208,1200,4,,
141208,1300,4,,
141208,1400,4,,
141208,1500,6,,
141208,1600,6,,
141208,1700,8,,
141208,1800,7,,
141208,1900,11,,
141208,2000,15,,
141208,2100,19,,
141208,2200,7,,
141208,2300,5,,
141209,0,9,,
141209,100,6,,
141209,200,5,,
141209,300,10,,
141209,400,7,,
141209,500,12,,
141209,600,10,,
141209,700,15,,
141209,800,14,,
141209,900,11,,
141209,1000,10,,
141209,1100,5,,
141209,1200,6,,
141209,1300,6,,
141209,1400,9,,
141209,1500,7,,
141209,1600,8,,
141209,1700,7,,
141209,1800,6,,
141209,1900,7,,
141209,2000,24,,
141209,2100,11,,
141209,2200,11,,
141209,2300,8,,
141210,0,11,,
141210,100,9,,
141210,200,10,,
141210,300,14,,
141210,400,8,,
141210,500,4,,
141210,600,18,,
141210,700,6,,
141210,800,6,,
141210,900,6,,
141210,1000,4,,
141210,1100,4,,
141210,1200,4,,
141210,1300,4,,
141210,1400,10,,
141210,1500,9,,
141210,1600,6,,
141210,1700,7,,
141210,1800,10,,
141210,1900,6,,
141210,2000,7,,
141210,2100,11,,
141210,2200,11,,
141210,2300,7,,
141211,0,5,,
141211,100,4,,
141211,200,4,,
141211,300,4,,
141211,400,5,,
141211,500,4,,
141211,600,7,,
141211,700,11,,
141211,800,8,,
141211,900,5,,
141211,1000,7,,
141211,1100,8,,
141211,1200,6,,
141211,1300,6,,
141211,1400,4,,
141211,1500,8,,
141211,1600,5,,
141211,1700,5,,
141211,1800,6,,
141211,1900,11,,
141211,2000,11,,
141211,2100,15,,
141211,2200,11,,
141211,2300,7,,
141212,0,6,,
141212,100,5,,
141212,200,6,,
141212,300,6,,
141212,400,6,,
141212,500,8,,
141212,600,15,,
141212,700,9,,
141212,800,5,,
141212,900,9,,
141212,1000,6,,
141212,1100,4,,
141212,1200,4,,
141212,1300,4,,
141212,1400,4,,
141212,1500,8,,
141212,1600,7,,
141212,1700,4,,
141212,1800,6,,
141212,1900,6,,
141212,2000,8,,
141212,2100,12,,
141212,2200,10,,
141212,2300,9,,
141213,0,8,,
141213,100,6,,
141213,200,15,,
141213,300,11,,
141213,400,6,,
141213,500,9,,
141213,600,10,,
141213,700,10,,
141213,800,7,,
141213,900,4,,
141213,1000,9,,
141213,1100,6,,
141213,1200,6,,
141213,1300,4,,
141213,1400,4,,
141213,1500,4,,
141213,1600,6,,
141213,1700,6,,
141213,1800,8,,
141213,1900,8,,
141213,2000,11,,
141213,2100,15,,
141213,2200,9,,
141213,2300,9,,
141214,0,7,,
141214,100,5,,
141214,200,5,,
141214,300,4,,
141214,400,4,,
141214,500,4,,
141214,600,6,,
141214,700,9,,
141214,800,6,,
141214,900,7,,
141214,1000,8,,
141214,1100,8,,
141214,1200,20,,
141214,1300,5,,
141214,1400,11,,
141214,1500,9,,
141214,1600,6,,
141214,1700,7,,
141214,1800,6,,
141214,1900,10,,
141214,2000,11,,
141214,2100,9,,
141214,2200,10,,
141214,2300,8,,
141215,0,7,,
141215,100,5,,
141215,200,6,,
141215,300,6,,
141215,400,4,,
141215,500,5,,
141215,600,5,,
141215,700,13,,
141215,800,12,,
141215,900,8,,
141215,1000,8,,
141215,1100,13,,
141215,1200,8,,
141215,1300,8,,
141215,1400,8,,
141215,1500,5,,
141215,1600,5,,
141215,1700,5,,
141215,1800,4,,
141215,1900,4,,
141215,2000,4,,
141215,2100,4,,
141215,2200,8,,
141215,2300,6,,
141216,0,4,,
141216,100,6,,
141216,200,4,,
141216,300,6,,
141216,400,4,,
141216,500,6,,
141216,600,10,,
141216,700,7,,
141216,800,5,,
141216,900,5,,
141216,1000,5,,
141216,1100,4,,
141216,1200,4,,
141216,1300,4,,
141216,1400,4,,
141216,1500,4,,
141216,1600,4,,
141216,1700,7,,
141216,1800,8,,
141216,1900,6,,
141216,2000,5,,
141216,2100,6,,
141216,2200,7,,
141216,2300,6,,
141217,0,5,,
141217,100,5,,
141217,200,6,,
141217,300,5,,
141217,400,6,,
141217,500,4,,
141217,600,7,,
141217,700,9,,
141217,800,12,,
141217,900,8,,
141217,1000,5,,
141217,1100,4,,
141217,1200,4,,
141217,1300,6,,
141217,1400,6,,
141217,1500,7,,
141217,1600,6,,
141217,1700,7,,
141217,1800,8,,
141217,1900,6,,
141217,2000,5,,
141217,2100,7,,
141217,2200,5,,
141217,2300,4,,
141218,0,4,,
141218,100,4,,
141218,200,4,,
141218,300,4,,
141218,400,7,,
141218,500,7,,
141218,600,5,,
141218,700,10,,
141218,800,10,,
141218,900,15,,
141218,1000,6,,
141218,1100,7,,
141218,1200,10,,
141218,1300,9,,
141218,1400,8,,
141218,1500,5,,
141218,1600,4,,
141218,1700,5,,
141218,1800,5,,
141218,1900,5,,
141218,2000,7,,
141218,2100,9,,
141218,2200,8,,
141218,2300,7,,
141219,0,7,,
141219,100,4,,
141219,200,4,,
141219,300,4,,
141219,400,4,,
141219,500,4,,
141219,600,4,,
141219,700,5,,
141219,800,7,,
141219,900,7,,
141219,1000,11,,
141219,1100,16,,
141219,1200,21,,
141219,1300,15,,
141219,1400,11,,
141219,1500,7,,
141219,1600,5,,
141219,1700,12,,
141219,1800,13,,
141219,1900,19,,
141219,2000,19,,
141219,2100,9,,
141219,2200,9,,
141219,2300,16,,
141220,0,15,,
141220,100,6,,
141220,200,5,,
141220,300,4,,
141220,400,6,,
141220,500,14,,
141220,600,10,,
141220,700,9,,
141220,800,6,,
141220,900,4,,
141220,1000,6,,
141220,1100,5,,
141220,1200,4,,
141220,1300,4,,
141220,1400,4,,
141220,1500,4,,
141220,1600,7,,
141220,1700,4,,
141220,1800,4,,
141220,1900,5,,
141220,2000,11,,
141220,2100,9,,
141220,2200,28,,
141220,2300,37,,
141221,0,19,,
141221,100,9,,
141221,200,10,,
141221,300,10,,
141221,400,7,,
141221,500,5,,
141221,600,16,,
141221,700,14,,
141221,800,7,,
141221,900,4,,
141221,1000,4,,
141221,1100,4,,
141221,1200,7,,
141221,1300,5,,
141221,1400,4,,
141221,1500,4,,
141221,1600,4,,
141221,1700,4,,
141221,1800,4,,
141221,1900,4,,
141221,2000,4,,
141221,2100,9,,
141221,2200,18,,
141221,2300,7,,
141222,0,5,,
141222,100,4,,
141222,200,5,,
141222,300,7,,
141222,400,8,,
141222,500,7,,
141222,600,16,,
141222,700,10,,
141222,800,7,,
141222,900,6,,
141222,1000,4,,
141222,1100,4,,
141222,1200,,,2
141222,1300,4,,
141222,1400,4,,
141222,1500,4,,
141222,1600,4,,
141222,1700,4,,
141222,1800,4,,
141222,1900,4,,
141222,2000,4,,
141222,2100,10,,
141222,2200,10,,
141222,2300,7,,
141223,0,5,,
141223,100,5,,
141223,200,4,,
141223,300,4,,
141223,400,4,,
141223,500,9,,
141223,600,10,,
141223,700,11,,
141223,800,9,,
141223,900,7,,
141223,1000,5,,
141223,1100,4,,
141223,1200,4,,
141223,1300,4,,
141223,1400,,,
141223,1500,4,,
141223,1600,4,,
141223,1700,4,,
141223,1800,5,,
141223,1900,4,,
141223,2000,9,,
141223,2100,7,,
141223,2200,7,,
141223,2300,4,,
141224,0,6,,
141224,100,7,,
141224,200,5,,
141224,300,4,,
141224,400,4,,
141224,500,4,,
141224,600,5,,
141224,700,7,,
141224,800,7,,
141224,900,4,,
141224,1000,4,,
141224,1100,4,,
141224,1200,4,,
141224,1300,4,,
141224,1400,4,,
141224,1500,4,,
141224,1600,4,,
141224,1700,4,,
141224,1800,5,,
141224,1900,15,,
141224,2000,16,,
141224,2100,31,,
141224,2200,23,,
141224,2300,10,,
141225,0,9,,
141225,100,10,,
141225,200,7,,
141225,300,5,,
141225,400,9,,
141225,500,7,,
141225,600,6,,
141225,700,11,,
141225,800,6,,
141225,900,4,,
141225,1000,4,,
141225,1100,5,,
141225,1200,4,,
141225,1300,8,,
141225,1400,9,,
141225,1500,5,,
141225,1600,4,,
141225,1700,4,,
141225,1800,4,,
141225,1900,4,,
141225,2000,7,,
141225,2100,5,,
141225,2200,6,,
141225,2300,10,,
141226,0,8,,
141226,100,4,,
141226,200,4,,
141226,300,4,,
141226,400,4,,
141226,500,4,,
141226,600,11,,
141226,700,7,,
141226,800,5,,
141226,900,5,,
141226,1000,6,,
141226,1100,4,,
141226,1200,4,,
141226,1300,4,,
141226,1400,4,,
141226,1500,4,,
141226,1600,4,,
141226,1700,4,,
141226,1800,4,,
141226,1900,4,,
141226,2000,4,,
141226,2100,11,,
141226,2200,7,,
141226,2300,5,,
141227,0,6,,
141227,100,4,,
141227,200,4,,
141227,300,4,,
141227,400,4,,
141227,500,4,,
141227,600,4,,
141227,700,4,,
141227,800,4,,
141227,900,4,,
141227,1000,4,,
141227,1100,4,,
141227,1200,4,,
141227,1300,4,,
141227,1400,4,,
141227,1500,4,,
141227,1600,4,,
141227,1700,4,,
141227,1800,4,,
141227,1900,4,,
141227,2000,4,,
141227,2100,7,,
141227,2200,7,,
141227,2300,10,,
141228,0,8,,
141228,100,7,,
141228,200,7,,
141228,300,14,,
141228,400,11,,
141228,500,5,,
141228,600,7,,
141228,700,9,,
141228,800,9,,
141228,900,7,,
141228,1000,4,,
141228,1100,4,,
141228,1200,4,,
141228,1300,4,,
141228,1400,5,,
141228,1500,4,,
141228,1600,5,,
141228,1700,4,,
141228,1800,4,,
141228,1900,4,,
141228,2000,6,,
141228,2100,6,,
141228,2200,7,,
141228,2300,7,,
141229,0,6,,
141229,100,4,,
141229,200,4,,
141229,300,4,,
141229,400,7,,
141229,500,8,,
141229,600,7,,
141229,700,8,,
141229,800,9,,
141229,900,12,,
141229,1000,7,,
141229,1100,4,,
141229,1200,7,,
141229,1300,5,,
141229,1400,7,,
141229,1500,5,,
141229,1600,4,,
141229,1700,4,,
141229,1800,8,,
141229,1900,7,,
141229,2000,6,,
141229,2100,5,,
141229,2200,5,,
141229,2300,5,,
141230,0,6,,
141230,100,4,,
141230,200,4,,
141230,300,4,,
141230,400,4,,
141230,500,4,,
141230,600,6,,
141230,700,12,,
141230,800,12,,
141230,900,10,,
141230,1000,10,,
141230,1100,9,,
141230,1200,8,,
141230,1300,6,,
141230,1400,5,,
141230,1500,4,,
141230,1600,11,,
141230,1700,15,,
141230,1800,16,,
141230,1900,13,,
141230,2000,11,,
141230,2100,12,,
141230,2200,8,,
141230,2300,6,,
141231,0,6,,
141231,100,5,,
141231,200,4,,
141231,300,4,,
141231,400,4,,
141231,500,5,,
141231,600,4,,
141231,700,4,,
141231,800,12,,
141231,900,12,,
141231,1000,14,,
141231,1100,10,,
141231,1200,11,,
141231,1300,8,,
141231,1400,8,,
141231,1500,5,,
141231,1600,4,,
141231,1700,4,,
141231,1800,6,,
141231,1900,17,,
141231,2000,70,,
141231,2100,76,,
141231,2200,109,,
141231,2300,91,,
150101,0,91,,
150101,100,64,,
150101,200,54,,
150101,300,25,,
150101,400,26,,
150101,500,64,,
150101,600,23,,
150101,700,15,,
